1981	9	13	0.17	0.06	0.54	14.13	0.85	6.96	3.11	0.67	1.84	0	11.70
1981	9	14	0.01	1.29	0.1	1.63	0.36	18.98	0.84	0.87	0	0	4.52
1981	9	15	0.01	0.54	0.2	1.1	0.05	14.37	1.89	0.55	0	0	0.34
1981	9	16	0.05	0.07	0.52	3.47	1.57	7.72	18.52	0.87	0	0	0.02
1981	9	17	0.04	3.37	0.29	1.05	2.52	0.81	0.57	1.17	0	0	0.08
1981	9	18	0.13	7.09	0.25	0.53	0.95	0.43	1.26	2.66	0	1.13	0.18
1981	9	19	0.14	1.79	2.84	4.57	1.33	2.08	2.24	3.92	0	1.17	1.19
1981	9	20	0.24	0.08	0.54	4.12	3.27	1.3	6.32	9.05	0	2.6	0.83
1981	9	21	0.24	0.04	0.25	8.18	2.68	0.35	2.58	6.95	1.55	1.13	0.76
1981	9	22	0.22	0.01	0.01	1.71	2.14	5.42	2.95	1.68	7.17	0	0.94
1981	9	23	0.23	0.01	0	1.08	0.2	2.56	0.5	0.74	1.77	0	0.43
1981	9	24	0.24	0.24	0.07	1.03	0.05	2.02	0.14	0.25	0.66	0	9.53
1981	9	25	0.07	0.07	0.01	0.17	0.05	1.79	0.7	0.14	1.55	0	0.96
1981	9	26	0.02	0.22	0.27	0.13	0.14	0.23	2.13	0.1	1.29	0.61	2.08
1981	9	27	0.07	0.24	0.09	0.26	7.96	0.31	0.23	0.01	6.94	1.89	0.22
1981	9	28	0.12	0.09	0.09	0.36	0.1	5.48	11.74	0.17	6.56	0.12	0.57
1981	9	29	0.21	0.14	0.06	0.48	0.24	8.09	1.26	0.02	1.64	0	3.95
1981	9	30	0.04	0.13	0.32	0.53	0.12	1.26	0.32	0.03	3.47	4.83	0.12
1981	10	1	0.19	1.47	0.59	1.06	1.76	6.3	1.95	0.55	1.33	1.19	1.59
1981	10	2	0.28	1.55	0.5	0.85	4.07	1.77	1.16	0.24	3.96	0	0.04
1981	10	3	0.1	0.51	0.92	1.89	2.2	0.37	0.99	0.89	3.46	0	0.00
1981	10	4	0.7	0.32	0.29	2.76	0.79	0.26	0.51	0.77	3.19	0	0.02
1981	10	5	0.19	0.41	0.1	5.46	0.63	1.02	2.23	1.08	0.9	0	0.27
1981	10	6	0.44	1.65	0.05	9.57	0	2.61	0.76	2.32	0.04	0	2.87
1981	10	7	1.09	7.47	0.48	2.07	0.82	3.59	0.21	2.09	0.9	0	1.77
